list-id-m,4,10,4,120,183220,1526,35440
list-id-m,4,20,4,240,246249,1026,76443
list-id-m,4,40,4,480,363361,757,153237
list-id-m,4,80,4,960,781164,813,436025
list-id-s,8,10,4,240,264848,1103,0
list-id-s,8,20,4,480,322591,672,0
list-id-s,8,40,4,960,589989,614,0
list-id-s,8,80,4,1920,1433934,746,0
list-id-m,8,10,4,240,337917,1407,141178
list-id-m,8,20,4,480,386412,805,286733
list-id-m,8,40,4,960,740381,771,956974
list-id-m,8,80,4,1920,1664515,866,2549087
list-id-s,12,10,4,360,316264,878,0
list-id-s,12,20,4,720,354871,492,0
list-id-s,12,40,4,1440,920442,639,0
list-id-s,12,80,4,2880,2763451,959,0
list-id-m,12,10,4,360,409503,1137,165258
list-id-m,12,20,4,720,586806,815,584945
list-id-m,12,40,4,1440,1263846,877,2761059
list-id-m,12,80,4,2880,2589328,899,6826182
list-id-s,16,10,4,480,361141,752,0
list-id-s,16,20,4,960,488588,508,0
list-id-s,16,40,4,1920,1324761,689,0
list-id-s,16,80,4,3840,4020041,1046,0
list-id-m,16,10,4,480,484827,1010,10658
list-id-m,16,20,4,960,839323,874,1785148
list-id-m,16,40,4,1920,1616721,842,5253162
list-id-m,16,80,4,3840,3719084,968,13607405
list-none-m,1,1000,1,3000,3877054,1292,29414
list-none-m,2,1000,1,6000,22245846,3707,7434895
list-none-m,4,1000,1,12000,83101314,6925,73865944
list-none-m,8,1000,1,24000,427381921,17807,941628506
list-none-m,12,1000,1,36000,1179714241,32769,-330320265
list-none-s,1,1000,1,3000,3810363,1270,0
list-none-s,2,1000,1,6000,22560693,3760,0
list-none-s,4,1000,1,12000,121483816,10123,0
list-none-s,8,1000,1,24000,471615369,19650,0
list-none-s,12,1000,1,36000,1233441454,34262,0
list-none-m,1,1000,4,3000,1341648,447,29423
list-none-m,2,1000,4,6000,9542154,1590,1740408
list-none-m,4,1000,4,12000,19465439,1622,12245579
list-none-m,8,1000,4,24000,53585755,2232,92104587
list-none-m,12,1000,4,36000,117518992,3264,346108962
list-none-s,1,1000,4,3000,1143890,381,0
list-none-s,2,1000,4,6000,11766592,1961,0
list-none-s,4,1000,4,12000,26447428,2203,0
list-none-s,8,1000,4,24000,50264897,2094,0
list-none-s,12,1000,4,36000,98988804,2749,0
list-none-m,1,1000,8,3000,907532,302,32431
list-none-m,2,1000,8,6000,6306794,1051,912424
list-none-m,4,1000,8,12000,10742976,895,5040132
list-none-m,8,1000,8,24000,22263945,927,27927441
list-none-m,12,1000,8,36000,41225557,1145,96628427
list-none-s,1,1000,8,3000,682733,227,0
list-none-s,2,1000,8,6000,6204162,1034,0
list-none-s,4,1000,8,12000,13599043,1133,0
list-none-s,8,1000,8,24000,19575027,815,0
list-none-s,12,1000,8,36000,34975303,971,0
list-none-m,1,1000,16,3000,711019,237,32842
list-none-m,2,1000,16,6000,4121342,686,490397
list-none-m,4,1000,16,12000,6398476,533,2261268
list-none-m,8,1000,16,24000,11223733,467,10975586
list-none-m,12,1000,16,36000,18688707,519,32462254
list-none-s,1,1000,16,3000,487112,162,0
list-none-s,2,1000,16,6000,3503887,583,0
list-none-s,4,1000,16,12000,6696835,558,0
list-none-s,8,1000,16,24000,8934370,372,0
list-none-s,12,1000,16,36000,14731611,409,0
